angle_deg,thickness,visible_segment_length
60.0,2.5875022828187726,0.0
60.0,1.134464299124069,0.0
60.0,2.966597050974248,0.0
60.0,2.229657809905597,0.0
60.0,0.6935661177087904,0.0
60.0,1.2327986320185882,0.0
60.0,1.070627702229607,0.0
60.0,1.7722289561638411,0.0
60.0,0.9604933517079355,0.0
60.0,1.2847676310431144,0.0
60.0,1.2451131848268393,0.0
60.0,1.4374811777014354,0.0
60.0,1.5169229111686853,0.0
60.0,1.4270319674490988,0.0
60.0,0.5424323253948229,0.0
60.0,1.2441435764735693,0.0
60.0,0.5553668793046974,0.14422267747002374
60.0,1.151834425614615,0.6107683495424504
60.0,0.8157806121502642,1.0773140216148775
60.0,0.788017103213145,1.5438596936872966
60.0,0.896096897574031,2.0104053657597234
60.0,1.0477645078228714,2.4769510378321486
60.0,1.6893269072963013,2.9434967099045757
60.0,1.224990230539133,3.4100423819770027
60.0,1.493833024773127,3.8765880540494213
60.0,0.7788581609099793,4.343133726121848
60.0,0.6665159348726898,4.809679398194274
60.0,0.9127098962228984,5.276225070266694
60.0,0.6864297615395886,5.742770742339127
60.0,0.8229672896870884,6.209316414411546
60.0,0.44268307234799265,6.675862086483973
60.0,0.8793314831981746,7.142407758556391
60.0,0.8251482185265526,7.6089534306288185
60.0,1.040294258540895,8.075499102701253
60.0,1.5694635948076456,8.542044774773672
60.0,0.8878177389901888,9.008590446846098
60.0,0.7133124902012024,9.475136118918517
60.0,1.1328589303403405,9.941681790990943
60.0,0.48063949681740215,10.40822746306337
60.0,0.5298591537984314,10.874773135135797
60.0,1.5390972743293387,11.341318807208221
60.0,0.7709768453336723,11.547005383792516
60.0,1.3824994891779447,11.547005383792516
60.0,2.1672742994447303,11.547005383792516
60.0,0.9823495440631799,11.547005383792516
60.0,1.6943903069584245,11.547005383792516
60.0,0.9037275922345351,11.547005383792516
60.0,1.152436226928063,11.547005383792516
60.0,1.5987312815211645,11.547005383792516
60.0,0.9733476420097489,11.547005383792516
60.0,0.9694166370058371,11.547005383792516
60.0,1.1826590304528282,11.547005383792516
60.0,1.8088260019322249,11.547005383792516
60.0,0.3965898537902033,11.547005383792516
60.0,1.0190481706851329,11.547005383792516
60.0,2.0058756330971903,11.547005383792516
60.0,1.8985013709930563,11.547005383792516
60.0,0.8089736585793136,11.547005383792516
60.0,1.1198539557224543,11.547005383792516
60.0,1.047572584811225,11.341318807208221
60.0,1.3332134305284107,10.874773135135797
60.0,1.465601836787592,10.40822746306337
60.0,0.9624559497358037,9.94168179099095
60.0,1.9088079817300023,9.475136118918517
60.0,1.460421208147535,9.008590446846098
60.0,0.5586698402886165,8.542044774773672
60.0,0.7633332206082335,8.075499102701253
60.0,1.0593807960514765,7.6089534306288265
60.0,0.9833137082842227,7.142407758556391
60.0,1.68645943095681,6.675862086483973
60.0,1.1657962677819578,6.209316414411546
60.0,1.307176905951979,5.742770742339127
60.0,0.8489684354248622,5.276225070266701
60.0,1.4496050288835294,4.809679398194274
60.0,1.8172507664673847,4.343133726121848
60.0,1.4501763752888341,3.8765880540494213
60.0,1.2778839569230274,3.4100423819770027
60.0,0.7213137186429859,2.9434967099045757
60.0,0.8939962520486442,2.4769510378321486
60.0,1.4692019985218026,2.01040536575973
60.0,0.838340456842208,1.5438596936872966
60.0,0.8094071704355826,1.0773140216148775
60.0,0.8462264539662666,0.6107683495424504
60.0,0.8093520724791159,0.14422267747002374
60.0,1.4934180238033203,0.0
60.0,1.3632513105226787,0.0
60.0,1.1379988811137807,0.0
60.0,1.1784965272038517,0.0
60.0,1.1998664119218319,0.0
60.0,1.1027683559226251,0.0
60.0,1.3728979068309615,0.0
60.0,0.4604230405382375,0.0
60.0,2.1612515561066297,0.0
60.0,1.3710248471626474,0.0
60.0,0.947419915046252,0.0
60.0,0.6939896203734666,0.0
60.0,1.5996462982497153,0.0
60.0,1.1399081672577043,0.0
60.0,0.857467667951778,0.0
60.0,1.8160620927901803,0.0
