angle_deg,thickness,visible_segment_length
24.260143301692082,1.260557599777096,0.0
19.41569026277514,1.6344266440409918,0.0
26.426909597360748,0.8135263288845098,0.0
18.197730539975744,1.1535376004007616,0.0
28.31014335222941,1.296693182941724,0.0
21.18020893916359,2.4638957511752246,0.0
18.811822237832466,1.634603970202706,0.0
16.61831208439776,1.1489276028642428,0.0
24.57505954383059,0.8298056312478839,0.0
16.708933637256465,1.048528375655203,0.0
27.49812064317118,0.5709825263717115,0.0
17.030268955309957,1.643002478671166,0.0
9.022546857651692,2.355341467547228,0.0
20.82085704821086,2.4644088392618784,0.0
15.260729796814914,1.538885761924939,0.0
16.744050983734223,1.238585415125081,0.0
16.301030414290885,0.8571781736221771,0.0
11.415477284879929,0.35563217945389297,0.0
19.72018363836376,2.8440236981077636,0.0
18.535859339607747,0.9097247506926238,0.0
22.447465127970393,0.8453307971383808,1.5712777239518194
17.427747925304185,0.6671151873533696,2.302283362218625
15.356751390242572,1.700770149645277,2.4489895563294573
15.741209976687475,1.19830126013344,2.482054729993159
18.15241966070056,0.780615212161063,3.9038959359575514
21.552731179004894,1.5382425096422332,4.303169821713634
13.887486399964384,1.2706778076233705,5.6407071955921895
23.93107452885512,0.9777558650649903,5.3541699674009156
19.601150928933727,1.1073618033441859,6.4569717651911285
21.017897366507906,0.7038576655211315,6.743019122255114
17.420753798111825,1.3039757867399702,7.180199036908245
16.206551398587376,1.0675691526066637,7.148387442249685
19.636442693387973,0.8091042145882277,8.269517120281709
20.665521707985,1.8646576058699993,9.300398461098732
16.034777012397335,0.8639691663373167,9.67959668858975
19.19802440964596,0.6818905526775946,8.942124012717157
16.990736851698358,0.6105466158678542,10.051471909911829
10.667100808638002,1.2635922242826951,10.862984070006025
24.187270315147465,2.21385594138642,11.014358804214332
19.19519486417649,1.6196762340020325,10.439032882727767
18.526367574879664,0.8237888062079658,10.715966699931887
23.225446558012656,0.9994806189978411,10.615474347611928
23.292108599359786,1.2423437712604188,10.686150657290053
15.120497961888404,0.711487884014602,10.425915880540954
14.819951156794911,0.8489441682976542,10.611532125672136
24.537638970760284,1.0565204597151163,10.986134623723158
27.113341867805048,1.3747070539507311,10.973617155164108
19.111098977146145,0.7846558247228493,10.603012901405641
10.176164211809656,1.7056969594329323,11.09327555736281
26.522390582890477,1.0066481964635432,10.803752799710736
28.743894038413863,1.07701028216482,11.249060339870459
19.88042266443662,1.7440097602321565,10.97480655532567
20.062177021772186,0.921539625589359,10.560342171009681
18.2066649034057,0.5557674179809938,10.348839895889478
19.60944368235762,1.096371602370836,10.557186217686477
26.094227369584104,1.429898545504556,10.849336625494574
16.271488391993344,1.525780859500215,10.51777026670835
21.465847845709842,2.067727421185385,10.444342873898513
24.51810094861716,1.0602873223650913,10.812786074228958
25.218669061890374,0.9519699560002721,10.252419011188824
15.20425788501639,1.2175509149267534,10.420883274826883
22.784270453551038,1.6790188022842067,10.290376487599803
19.854546319498034,1.1311356367688887,10.49230330364497
23.62573087239589,1.0735875473634933,10.29481668017932
28.051730230518316,0.6099688866830442,10.450592368810764
13.668907771788628,0.9897340710453131,8.949826933278612
25.540090287043146,1.0652996450201,8.0125213029516
13.226240790529406,1.5077670494857673,8.58629071921165
14.377904165805804,1.846391423584147,7.497948461902171
24.523141851970372,2.018079307567404,8.478302524723246
26.269965774962472,1.7127720774228918,6.879753091782054
23.578123914213386,0.9764394173178575,7.725047429141768
19.494467129547676,1.111425065665995,5.637735195692573
20.98921346921283,0.8913212160840008,5.58100244338172
16.347056759879152,1.9503068454125396,4.602975836219554
14.145222884063866,1.7022567401079496,3.8979968054439116
30.180406013386047,0.735873792846927,2.9185612041320934
26.954150906360788,1.0559033371599085,1.6027035508672016
27.330616083112442,0.8828278840347353,1.5481395097351793
26.478534385257834,0.8396040417721403,1.674804971289522
13.4600454602606,2.243241941811864,0.0
15.834187553921948,0.6647818503820797,0.0
20.174954488618745,0.9748295786174822,0.0
25.955412811897343,0.7819073673155555,0.0
17.820698658791063,1.5166528198934275,0.0
16.4041936402457,1.6717203482029879,0.0
25.37631571591813,2.44599798164802,0.0
30.504905986428238,0.8276884938319202,0.0
16.422027611727074,0.7669641252828772,0.0
19.916357825653503,1.0509548849083177,0.0
18.916715916013807,0.6981187482068507,0.0
26.50276614723812,0.6108395413077343,0.0
17.31185036560012,1.5221726090616763,0.0
23.13648812070329,1.0173452361483606,0.0
24.75918478627907,0.9684505112808716,0.0
29.91016717185721,1.6809481776006185,0.0
16.25643792214697,1.557675027784242,0.0
18.905237716299972,1.2892549959708308,0.0
26.117924704777955,0.7944347272738028,0.0
27.027509225561218,0.9933697520229584,0.0
